LD1,LD2,LD3,LD4,LD5,LD6,Pastry,Z_Scratch,K_Scratch,Stains,Dirtiness,Bumps,Other_Faults
-1.408336920011255,2.572379483799789,-2.398460445638203,-0.8663814953810344,-0.54936293477551,-0.5653394258763453,1,0,0,0,0,0,0
-1.1773451939322956,0.7829330502940768,-0.966928619093941,-1.2276523163884734,0.6186646315964645,0.36245893105030785,1,0,0,0,0,0,0
-0.41725134250115015,1.5958832183404472,-1.7906553060298884,0.02080092383061372,0.5473334507580527,1.4639736182301306,1,0,0,0,0,0,0
-1.3742182226568962,2.032298514699135,-2.0275367118458205,-1.4227118108437784,0.9584575458569787,-0.08553977629239054,1,0,0,0,0,0,0
-2.1669681972248753,-0.4588751686030369,-0.9932273184220999,-0.5303498441063212,0.6517747944829982,0.38711747666728785,1,0,0,0,0,0,0
-2.5567445386710417,0.35824885309236115,-1.5611765211257331,-1.6034880834616017,1.5257020767477563,-0.05829758468762976,1,0,0,0,0,0,0
-2.2905799156916236,0.3652966837183174,-1.025825609658003,0.14489501647578157,1.0674703622551283,0.29008397533686786,1,0,0,0,0,0,0
-2.6072527066353044,0.6235889187424818,-1.5862358311832767,-0.42661924337669244,1.3913562268199133,-0.5612205931185537,1,0,0,0,0,0,0
-1.1088156908871323,-0.40636198962983366,-0.06945153137657593,1.9649335744269845,0.8598317660597308,0.9722858992128314,1,0,0,0,0,0,0
-1.713381119812462,0.4043399601661476,-0.5864649565783278,0.7928754335207502,1.16758866952616,-0.014769581746709115,1,0,0,0,0,0,0
-2.0670353593751143,0.6529068088015392,-0.943011006155246,0.5565139861042147,0.8945791603568776,0.3032361492460994,1,0,0,0,0,0,0
-1.5803466382574531,-0.6916895653330969,-1.5348743635312032,-2.189269421371753,2.042224563272245,1.390583015006895,1,0,0,0,0,0,0
-1.6909579823592953,-1.477810928693417,-1.7706853406808845,-1.142028886493878,1.0158323690946247,1.38520342492585,1,0,0,0,0,0,0
-2.1358416347006304,-0.27550653156241084,-1.8932216993921582,-0.14667034153952907,1.013681052491804,0.27625019956510377,1,0,0,0,0,0,0
-2.4618929111582086,0.1197681016166957,-1.705275255291143,-0.643980414222389,1.24035079794836,-1.195213476012883,1,0,0,0,0,0,0
-2.3601718354049432,0.205300427868917,-1.9647552085630229,-0.4586790830982365,1.2856348253116001,-0.684700703224574,1,0,0,0,0,0,0
-0.6885914984367548,0.8064145055337654,0.38781252384822246,0.2828457648208459,0.9756750112313879,-0.7295111500294534,1,0,0,0,0,0,0
-2.3638616920628297,-0.2853852275236287,-1.00851496225594,0.062165155940800784,0.14137818243170744,0.09363558643550768,1,0,0,0,0,0,0
-1.6985613615400035,0.5171256189271476,-1.0673480801811233,1.253750228504207,0.6805300916589777,0.13307381271518956,1,0,0,0,0,0,0
-2.013331277570759,-1.2188552112769682,-0.048561145496631174,-1.1995194943643264,0.11075947605316487,0.030667008821271918,1,0,0,0,0,0,0
-2.0182630814313622,-1.046929286200626,0.8575478369132208,0.21729941679552564,0.8164348197744776,-0.9546852367459358,1,0,0,0,0,0,0
-1.422503958103436,-1.2163402974179,0.1636361097613828,-0.09668484185495395,0.24017041258901378,-0.14813261608461456,1,0,0,0,0,0,0
-1.3017008870689002,-1.1824455704966457,0.4622397540002798,0.6956335091706131,1.1327150284190879,-1.6442250192745083,1,0,0,0,0,0,0
-1.7048654155906884,-0.08684814666906665,-1.2990441990242283,0.5318828963554643,0.4567046461760733,0.8733003305141431,1,0,0,0,0,0,0
-0.9626369552561753,0.06214679711741902,-0.4473145695105594,1.7439892374861385,0.4987401203983223,0.24147638719699968,1,0,0,0,0,0,0
-1.8922889615587972,0.16918021319841464,-1.7021412748298101,-1.883038593662326,1.3594506183484525,-0.4234959316239861,1,0,0,0,0,0,0
-2.223619697868901,-0.21548441275825675,-1.336358676589472,0.011134127158614006,0.49785205646499825,-0.4291476193648127,1,0,0,0,0,0,0
-1.821128109898657,-0.8831066437695803,-0.19019781744248535,-0.6651207244288101,-0.20612988669870205,2.3036687153549757,1,0,0,0,0,0,0
-2.4503641294234413,-0.45387151016505495,-0.6341694407115221,0.2450162710884341,0.10326629862451403,0.46223363731614486,1,0,0,0,0,0,0
-1.4884116336183477,-0.21265061570132948,-0.6104836566354531,1.330225216967133,1.188099187337272,-0.010591476480300429,1,0,0,0,0,0,0
-1.2862603216723847,-0.5057474120071708,-0.6420481998407025,1.6182866054885559,0.4678144250225191,0.20731273182048893,1,0,0,0,0,0,0
-2.007809822044691,-0.45225614935777647,-2.5604531516764326,-0.5229631169291836,0.7516812227125204,-0.1188288426151531,1,0,0,0,0,0,0
-3.015282462169251,0.33041367313622944,-1.858696259282318,-0.17328650500849752,1.1288095626543746,-1.0445333874061247,1,0,0,0,0,0,0
-3.785764626466772,0.3858287915841809,-1.2694278649416744,-0.37335858090393936,-0.5802790018599712,-0.26478074425023146,1,0,0,0,0,0,0
-2.565696415107443,0.11594205176684508,-0.5729251482927944,1.4521443883849234,-0.9388924353484766,1.0811351075068274,1,0,0,0,0,0,0
-1.8805443063780731,0.6546762673485159,0.9773893680177966,1.0130401001102989,0.37832811175508463,1.4800203730375103,1,0,0,0,0,0,0
-1.767114456291118,-0.5157586343498034,-2.208121214512574,-0.7662939376338856,0.4210788412111646,0.19631518896373976,1,0,0,0,0,0,0
-1.2119258182980686,-2.4802738607007653,-0.4272548592023062,-1.5075653623195033,0.6185211066058787,-0.014948260245162603,1,0,0,0,0,0,0
0.6005962270220753,0.31300794149699646,-1.7079660534869476,-3.5029012637383308,2.1193088927267967,-1.145440407511395,1,0,0,0,0,0,0
1.3891609063590353,1.499216922170041,-1.336247779777848,-3.1951746311093405,2.323996239070016,0.4622758102462442,1,0,0,0,0,0,0
-0.6470439677067441,1.7639623172035075,-2.0142194327516107,-1.0587474448568064,0.6139628522999909,-0.26793307870505223,1,0,0,0,0,0,0
-1.0866319070230255,1.7485178277811575,-1.5033692147186586,0.18385902730926157,0.42801735739047275,-0.24765363485924027,1,0,0,0,0,0,0
-0.8681076695319689,0.935806205590981,1.6989574780184176,0.05676779060978685,0.16814793082894736,0.5531294485464991,1,0,0,0,0,0,0
2.982292103112698,0.7517459807067518,-1.0065873490419464,-3.765479582799503,2.203217830624422,-0.6757087248641727,1,0,0,0,0,0,0
-0.4206748004598593,-0.6502022114551781,0.3324643700390115,0.23848989051214017,-1.396364269381926,1.2310510569070499,1,0,0,0,0,0,0
-1.0359829208155207,1.0922325083626059,-1.4370635380660255,0.41611838837891,-1.3728768395867725,-0.5595593887327778,1,0,0,0,0,0,0
-1.940777908340276,1.265184328521508,-0.5622165855107164,-0.6622246910446482,-1.889499028028121,-0.9709013165688792,1,0,0,0,0,0,0
-0.753648296485287,0.9698051244969265,-0.9399617097516787,-0.8072481199337675,0.6720991051206138,0.5967683127533537,1,0,0,0,0,0,0
-1.014885972718924,0.8181335520445837,-1.208470792452658,-1.3292143800694218,0.827182143010133,-0.3490868747894386,1,0,0,0,0,0,0
-1.0358401812575042,1.5956469699840965,0.15786365955955187,-0.9708585904196544,1.1234158894706454,0.19918835888692354,1,0,0,0,0,0,0
-1.1311273437374638,1.213403029161873,-0.2164872605632245,-1.8969669163836433,1.4166288676789254,0.5173221788094707,1,0,0,0,0,0,0
-0.3927315973929833,0.03938124030530688,0.0363674113672772,-2.091514723563873,0.7583106856171257,2.1950375728323595,1,0,0,0,0,0,0
-0.5471407032158961,-0.014292236920934146,-0.3963290732170496,-2.422006505190218,0.9419564397563273,0.6886822146359445,1,0,0,0,0,0,0
-0.41290652383345794,0.5353498608874511,-0.4680326835217313,0.11585050349429794,-0.146731362753574,1.363647783327591,1,0,0,0,0,0,0
-0.4952824476281176,1.1640949052970486,0.9882983238836374,0.46050327915555506,-0.3040436083410392,0.9076448171017611,1,0,0,0,0,0,0
-1.0579590886976658,0.3067450496659314,-0.298106756779818,-0.5933807406448558,0.6254347151127435,-0.9726028443276675,1,0,0,0,0,0,0
-1.4457618829649743,1.8685679700006108,-1.830285335417417,-0.5230869551247745,-0.07359126211703375,-0.5132907765992542,1,0,0,0,0,0,0
-1.71086053801715,2.3672111958923945,-1.5652196857993972,-1.6472717778302022,0.6057135925294344,-1.3281639747983787,1,0,0,0,0,0,0
-1.386612363342038,1.9542638940816213,-1.9326572069142447,0.0922364066103368,0.16202024514249558,-0.518603272595708,1,0,0,0,0,0,0
-0.6821406363154241,1.5283242511005115,-1.9140945445508193,0.14189276201950834,0.20294706308742672,1.0950373648118152,1,0,0,0,0,0,0
-1.5490791117907603,2.940274584279172,-0.9334264248727333,0.9433131391133882,-0.045301121007591615,0.39096980114463636,1,0,0,0,0,0,0
-1.14864152091838,1.971758184126209,-2.0887242096648584,0.5772791065967472,-0.256648929401128,0.9138608769420965,1,0,0,0,0,0,0
-0.6990918638572157,1.4010284612006505,-1.0603211943872728,0.03425519340281692,-0.03399166667172048,2.423985523689232,1,0,0,0,0,0,0
-1.00132705432789,1.4060469248698408,-1.6999614815227575,-2.0977207648538445,0.42540126479485146,-1.1981186577834102,1,0,0,0,0,0,0
-1.3819706889139247,2.2837770689211685,-1.8961719743142178,-0.8447188731436523,0.08707327137023368,1.4577807651837476,1,0,0,0,0,0,0
-0.43326828218205266,0.9542628477849896,-1.1923088327530373,0.4169505017520568,-0.06995230226765639,1.1980833020873485,1,0,0,0,0,0,0
1.0771341544035693,2.6535174539050215,-3.0237305276504873,-1.9579139740598102,1.6083096322525015,0.29021014786380334,1,0,0,0,0,0,0
-1.1022697031951352,2.001392042745214,-2.143908244284619,0.583100987305091,-0.25474040498815453,0.3675984785675927,1,0,0,0,0,0,0
-1.1221833391700755,2.0531034001237534,-1.6150164706883394,0.47839540528698493,-0.5577975317724037,0.1508423515098347,1,0,0,0,0,0,0
-0.8691430277259694,0.5021108096286929,-0.5670885550410502,-0.6376506349937366,0.48068311725889745,0.1936204595295031,1,0,0,0,0,0,0
-0.9499760681162388,0.5616646789177906,-0.10039149708453549,-1.354223705632709,0.007248619645524459,0.49577827167919014,1,0,0,0,0,0,0
-0.7285777690497997,0.6521328875318787,-0.6162115983057898,-1.0128180543758751,0.5313827284235487,0.8424060557134103,1,0,0,0,0,0,0
-2.0934346011663894,2.3000712763172744,-2.037167792522518,-0.6525127396097381,0.3433563642292464,1.7590467121907194,1,0,0,0,0,0,0
-1.170209658447234,1.8662984926547987,-2.3300538941190534,-0.7255075389445197,-0.08183218122833985,0.1881601295601171,1,0,0,0,0,0,0
-2.089958282355437,3.547201356186676,-1.9176196556373264,-2.602690095813715,1.7129049935056,0.45866140001011074,1,0,0,0,0,0,0
-1.587801984286924,2.9729162888147846,-1.9657530468251943,-2.3157412492822296,1.187488719691233,0.4774894189874722,1,0,0,0,0,0,0
-2.0319134162128374,2.8196336699327347,-2.2284799987795263,-0.8796597946562792,0.15166650790594546,2.1479484874205217,1,0,0,0,0,0,0
-1.4291235728966383,2.1229045988141784,-2.172793669260053,-0.6010091968707548,0.183462051263436,0.5412236834093535,1,0,0,0,0,0,0
-1.2640608383397696,2.2664167642592683,-1.7036491871573016,0.48046961957358314,-0.12768683807157508,0.45460320829169326,1,0,0,0,0,0,0
-1.2803958975585341,1.8766889605008523,-2.293238557822182,-1.0136802190776435,0.07744145192146375,-0.2768869752523719,1,0,0,0,0,0,0
-1.1493193471027712,1.9456386177633822,-2.423365545831025,-1.3627341721090243,0.38876258204086017,-0.7725679275141469,1,0,0,0,0,0,0
-1.876757070084219,2.055046865032093,-1.5899819850395955,-0.13267511322373066,-0.24872552709366932,0.5664532956413041,1,0,0,0,0,0,0
-1.38395499779492,1.767753404925286,-2.2370922346677213,-0.1972030957182436,-0.2984002414219704,0.4399482715276911,1,0,0,0,0,0,0
-1.121745768042319,2.188402584489408,-2.302795334072979,0.0831503173616733,0.42820230937596243,0.76455403224877,1,0,0,0,0,0,0
-1.0971280557965608,0.8142405484707154,-1.392618893285725,-1.4060826815389438,-0.4815171914926758,1.5344025942492532,1,0,0,0,0,0,0
-1.8008960327518229,2.811546660451665,-1.3059337997065492,-1.3708605813262058,0.2244854397730736,0.5487343086109939,1,0,0,0,0,0,0
-0.6409102582933127,2.419439563230225,-2.2273995619530096,-1.1198540691955212,0.5891346383767907,0.6201121332331988,1,0,0,0,0,0,0
-0.9426153110236724,1.0474238540326946,-1.1052643827019817,-0.812330368715765,-0.2143664005745753,2.1049422885862787,1,0,0,0,0,0,0
-1.1429326283072017,2.3800172018384202,-2.6487192862101487,-1.211362658251074,0.6963317304161649,-0.06644515541693441,1,0,0,0,0,0,0
-0.989398795216969,0.9157447116099255,-2.4296602638751543,-1.195618444456621,0.26546166774265817,1.7240268159876426,1,0,0,0,0,0,0
-1.5189858110835186,2.430485396447556,-2.4434956168961985,-1.2133224170704182,0.4731430188384144,-0.16182700897119764,1,0,0,0,0,0,0
-1.2437942188579503,2.381433746765167,-2.1838147522097784,-0.5868573533958478,0.2149754072726652,0.7023737992711215,1,0,0,0,0,0,0
-1.4722124350245787,2.6773227959957757,-2.202166396040475,-0.7137882117050842,0.6102571344406116,1.0452075611727982,1,0,0,0,0,0,0
-1.0597876594421871,2.24098481171303,-1.6192863741650005,0.6434732253514717,-0.19966630741972216,1.2193923599467578,1,0,0,0,0,0,0
-2.429323073778847,0.10149267025035183,-1.5782542819620022,-0.28217162008043917,1.007682140826205,-0.595469205426074,1,0,0,0,0,0,0
0.5496578957871906,0.5982059294958985,-3.3773671472458076,-2.5570936865942215,3.377667650066421,-1.7615578417723703,1,0,0,0,0,0,0
-1.272499389112091,0.6810640161637224,-0.3679563749098821,-2.3748759735254716,0.41896046880033916,-0.560218243547893,1,0,0,0,0,0,0
-0.5659460143975756,-0.0766936322641182,-0.7687649229526474,-1.796411131068034,0.6870695898644843,0.8742881157858331,1,0,0,0,0,0,0
-0.6460040027073632,1.388210046004177,-1.4190167757753334,0.0396832255842471,0.17505096068437836,1.375985636750674,1,0,0,0,0,0,0
-1.6025020182798508,2.335467408682948,-1.8835841211660296,-0.8133834420982194,0.32196770838180333,-0.5479336456220261,1,0,0,0,0,0,0
-0.8164710096785518,-0.23234646820482477,-1.0795021520202681,-3.4926994814836245,3.4198877043423255,-2.689595087066326,1,0,0,0,0,0,0
-1.8267964773277028,0.23559034523736874,-1.0844533899923108,-3.2518822773877454,2.109507120970043,-0.8209329722317552,1,0,0,0,0,0,0
-0.6197631982524475,0.026490752184437343,0.30774526277420283,-1.7916598648010011,0.4207933302789083,1.3062870151705133,1,0,0,0,0,0,0
-0.6935294683691169,-0.42858367771386546,-0.18366426112764606,-1.6006968190965956,0.3434994540562127,0.8708384267500059,1,0,0,0,0,0,0
-0.22127292689896597,0.8299869225484413,-0.1329350600638112,0.08704947631256871,1.282593709162408,-0.28675798446167694,1,0,0,0,0,0,0
0.5050517897096595,2.1037061736672467,-2.638537027692353,-3.490363813776708,4.180483092526124,-3.153014046291671,1,0,0,0,0,0,0
-1.2533765895432385,1.5162747670768073,-1.4060677084254773,-2.0615121759053436,2.4960869624600623,0.7496641528532912,1,0,0,0,0,0,0
-1.4493749335006498,1.5797272251330212,-1.366437906483381,-0.7165443387722678,1.8584474342544417,0.06735850242746311,1,0,0,0,0,0,0
-1.8328832845382979,1.7174099708612347,-1.30460337701744,-2.357042146071882,2.4357286814452204,-1.3213575051946456,1,0,0,0,0,0,0
-1.121262649732455,0.760419295277332,-1.3770895188400212,-1.415538627449891,1.8378760806335481,-0.11321525435395517,1,0,0,0,0,0,0
-1.1988619512316363,-2.579095796645045,-0.36715848775130555,-2.342954221228133,0.7288270264998638,0.16362949751522507,1,0,0,0,0,0,0
-0.711346993466605,-2.690778211833985,0.1534398878545134,-1.1026064996315805,0.5733293119602145,0.6258291950825098,1,0,0,0,0,0,0
-1.5088835036639447,-2.2445755420836933,0.7512716390769153,-2.1110310636788947,0.34310273690872495,0.6880773858404764,1,0,0,0,0,0,0
-1.0029708280293315,-2.0814103451263706,-0.5094417499277579,-1.941353227116997,0.9933963108054527,1.0030898222200564,1,0,0,0,0,0,0
-1.6255649004068453,-1.4680196943804211,0.6198320424499424,-3.1583688213264853,1.089495902813111,0.09011436927356516,1,0,0,0,0,0,0
-1.4478566431388102,-2.2907831149638875,0.44100401891913993,-2.020928523411456,0.12802885389086507,0.3567188442834022,1,0,0,0,0,0,0
-0.8666523688583099,-2.4066007531526727,-0.5254134923220426,-1.598819212019527,0.9186133073630273,0.41017421629433937,1,0,0,0,0,0,0
-0.7454874269249667,-2.301432189458579,-0.4094014294128543,-1.499773688222022,0.8997981360436954,0.6349918633281626,1,0,0,0,0,0,0
-1.1903704233752663,0.26445399135057523,-0.2597093853554639,1.3747565412503906,0.17739677836965498,-1.5532972728785486,0,1,0,0,0,0,0
-0.3593899113119219,-1.7463442535216636,2.249752135876034,-0.7140056749589992,0.5320442901896075,0.11355406198224903,0,1,0,0,0,0,0
-0.8546370303118748,-2.929043273622336,0.7200661179299258,-0.49271461006870687,-0.2366087128735953,0.7633881128676414,0,1,0,0,0,0,0
-1.963142720269713,-2.236604438935223,0.4970614898535129,-2.43178279272759,0.8559878427989044,0.8592152779523023,0,1,0,0,0,0,0
-1.008980892692344,-2.710696770489104,1.7770339809500582,0.1490834441334497,0.4303588676917651,-0.12249967903756255,0,1,0,0,0,0,0
-1.0540964133473156,-1.9369366718998864,2.082126790428529,0.11552062760995196,-0.49604451295835994,0.9572609608361119,0,1,0,0,0,0,0
-0.9725526296115554,-3.195129309625732,-0.3447482451563357,-2.7195981492766568,0.538904065195004,-0.6648417497359489,0,1,0,0,0,0,0
-0.6348447140282879,-4.005228288127652,-0.8881525703871529,-1.1899377246631608,-0.42821342357764075,-0.8632474676989296,0,1,0,0,0,0,0
-0.3367721566491282,-3.386614008918019,1.2554035033980624,0.32180952526677714,-0.32287602327836673,0.29021898229390924,0,1,0,0,0,0,0
-1.9581816862246741,-2.27909783661563,0.6381537546028514,-2.315454234270798,0.37941470266561017,0.4152797174028551,0,1,0,0,0,0,0
-2.2954626771161055,-2.574043513312325,1.0286406723953219,-1.610420483686492,-0.221871758329096,1.5017166328348255,0,1,0,0,0,0,0
-1.769806484974612,-2.54389285678739,0.9745826423007323,-1.7685655053759517,-0.049457422641412764,0.6114489960344468,0,1,0,0,0,0,0
-1.6902129148167375,-2.765370714602754,0.6332491582277603,-0.8215241777709255,-0.17879438851701357,2.2650468109965245,0,1,0,0,0,0,0
-2.248188754325008,-2.4235666434151875,0.9557443576729644,-2.169116485558795,0.5922771833668998,1.6223973624705428,0,1,0,0,0,0,0
-1.3801447420131354,-2.707254833711587,1.1296618659531523,-0.8563870847084647,0.18571419023276262,1.1401462096946093,0,1,0,0,0,0,0
-2.055336742341668,-2.0941119967700703,1.140321528733661,-2.3338217625758886,-0.12580428485271472,0.22204416082925998,0,1,0,0,0,0,0
-1.7440586846907182,-2.296695575624082,1.7389437014464715,-0.8432177045380861,-0.16877886029082317,1.0442639755083658,0,1,0,0,0,0,0
-1.2635054602869087,-3.1966328824942707,0.6810051804377031,-0.7564946917579894,-0.11944010677585333,0.7962781765714442,0,1,0,0,0,0,0
-1.6468941702130746,-2.477768835791423,0.5642305838851468,-1.668496930661791,-0.18559619450637113,0.011357731034378326,0,1,0,0,0,0,0
-1.1920130379585312,-2.2682876448753677,1.7131874721630496,-0.17826804106448474,0.019244729621905706,0.6793244394083057,0,1,0,0,0,0,0
-0.5100807223394023,-1.966261098726536,1.4685332489624658,-0.5808989527256018,-0.5469296600972147,-0.5681950777537986,0,1,0,0,0,0,0
-1.1863338453936312,-2.3753524680118607,1.5723865798366725,0.7892559302106575,0.6143223516290474,-1.4450400735160054,0,1,0,0,0,0,0
-1.529996166388532,-2.6636358231785113,2.7526595114124737,0.5363858957182316,-0.08016142218235535,1.7286637631183284,0,1,0,0,0,0,0
-1.44887400400622,-2.697495472577629,1.4802171378595312,-0.3507133775049693,1.1292656944315163,1.2890630044494165,0,1,0,0,0,0,0
-1.3083292656819858,-2.367308822196108,2.3458732086637872,0.10477901396155073,0.17655611823106815,-0.16173395361665704,0,1,0,0,0,0,0
-1.5065498376469169,-3.0351431892372305,0.07850863878367671,-1.7337816300093345,-0.12109555053931934,-0.04929631652708053,0,1,0,0,0,0,0
2.1998236777219677,-3.586073966645349,-0.24201240257345522,0.057890383182278904,-0.3528023702230871,-1.369727013852321,0,1,0,0,0,0,0
-1.3413891853233186,-2.431897328607194,1.341397830304058,0.14204692745092462,0.18045112180958783,-0.5739892783451296,0,1,0,0,0,0,0
-1.4233096542774535,-2.7264230893668135,1.6615764199542409,-0.8363627973018704,0.15975059680865375,0.8817476502068342,0,1,0,0,0,0,0
-1.2175826741645326,-1.6170428658896832,1.5362018041652294,0.6559553827526179,0.06082108099759875,-0.3071287453309769,0,1,0,0,0,0,0
-0.9105702487984635,-1.1764107359632034,2.4468907812179888,-0.13471915228656411,0.4483217406361257,-0.14217010701407434,0,1,0,0,0,0,0
-2.618775865975474,-2.3787869053371318,1.1376309075781044,-2.074653099105433,0.4398057309055988,1.937288119394869,0,1,0,0,0,0,0
-0.5032012853382188,-2.024159153868223,1.371003570376116,-0.35352418416214126,-0.21580478848872353,-0.6582551126542224,0,1,0,0,0,0,0
-0.9509430681615243,-2.462326180979177,1.5165329530367635,0.3665111543186404,0.8650590394706866,-1.2977824217587606,0,1,0,0,0,0,0
-2.595882775388617,-1.6211126651322265,0.7949385599465516,-1.862018517532792,0.607708425003246,-0.8162991196036581,0,1,0,0,0,0,0
-1.484417577671022,-2.215270846064789,0.6615613374186909,-0.3787452707612629,0.2205714985011073,-1.1781910700518314,0,1,0,0,0,0,0
-1.2416126033153647,-2.6562033008215704,1.1144320772183602,-0.43560198222700003,-0.10504570056351946,0.7786125315332216,0,1,0,0,0,0,0
-1.194522867071026,-3.0602498287521813,-0.5627859423614057,-1.7375864950453894,-0.15887701658900516,0.5799046865348455,0,1,0,0,0,0,0
-2.5478000432952306,-2.624402274233842,1.0404360923008062,-1.708798098970787,0.13324629158986995,1.7257358992442806,0,1,0,0,0,0,0
