X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Minimum_of_Luminosity,Cluster_Label,True_Label,Pastry,Z_Scratch,K_Scratch,Stains,Dirtiness,Bumps,Other_Faults
0.0621700879765395,0.0667056758338209,0.0621479985785322,0.0621506809045365,0.0028823540972008,0.0010529338566095,0.0025893890143793,0.0043259676077398,0.4907407407407407,0.8112874779541448,0.0,1.0,0.4230769230769231,0.126306270096463,0.2464244093653989,0.2437229000705858,0.0064043915827996,0.9219764610389608,1.0,1.0,0.4801441825219653,0.2806245717788756,0.3947683565407284,0.8780955263025169,0.5421084704448507,0.8424517593643587,0.3743842364532019,2,0,1,0,0,0,0,0,0
0.2961876832844575,0.2990052662375658,0.0076952771326657,0.0076992717338183,0.001847326944115,0.0038288503876711,0.0037463500633573,0.0026582317358291,0.3796296296296296,0.8112874779541448,0.0,1.0,0.4230769230769231,0.6015876205787782,0.5892573365822651,0.1492386810527377,0.0050320219579139,0.2269683441558441,0.9238125262715426,1.0,0.4408011960595572,0.2520644765785583,0.4241200366308967,0.925404751096989,0.5200487507617306,0.8919409761634507,0.4778325123152709,2,0,1,0,0,0,0,0,0
0.0269794721407624,0.0315974253949678,0.0132922485097198,0.013295464560116,0.0031312846783227,0.0012443763759931,0.0029199493140873,0.0053244005520066,0.5601851851851851,0.8112874779541448,0.0,1.0,0.4230769230769231,0.0547628617363344,0.2747113041635766,0.2156902288998689,0.0064043915827996,0.797077922077922,1.0,1.0,0.4874761914514511,0.2806245717788756,0.4067908047056613,0.892116810410047,0.6139549055453991,0.8970488081725312,0.5024630541871922,2,0,1,0,0,0,0,0,0
0.3407624633431085,0.3428905792861322,0.0172508188731039,0.0172544913445592,0.0028233968543035,0.0019144251938355,0.0032505096137953,0.0033359031068838,0.3425925925925925,0.8112874779541448,0.0,1.0,0.4230769230769231,0.6921221864951769,0.2098739273228096,0.1428859534133306,0.0043458371454711,0.4004667207792207,1.0,1.0,0.4783214205255289,0.235548663950092,0.4175217789466269,0.9285318000706108,0.4272394881170018,0.8069239500567537,0.3054187192118227,2,0,1,0,0,0,0,0,0
0.2645161290322581,0.2703335283791691,0.02784318773612,0.0278472298830102,0.0047558842603813,0.0026801952713697,0.0036912566800727,0.0059535004422334,0.4444444444444444,0.8112874779541448,0.0,1.0,0.4230769230769231,0.5372789389067524,0.2683546985909524,0.2243622063123928,0.008462946020128,0.4926948051948051,0.953656998738966,1.0,0.524525365064411,0.3155674155277487,0.4256932866837297,0.8877792908659909,0.452224253503961,0.9872871736662884,0.1773399014778325,2,0,1,0,0,0,0,0,0
0.392375366568915,0.3978935049736688,0.0373501197793782,0.0373593094135968,0.0071731312191702,0.0054561118024313,0.0072723265935761,0.0102914599431083,0.449074074074074,0.8112874779541448,0.0,1.0,0.4230769230769231,0.7969252411575564,0.4725076808984003,0.1061813048300897,0.008462946020128,0.2433035714285713,0.9921185372005044,1.0,0.561001085465009,0.3155674155277487,0.4979453823936882,0.9468906037221972,0.5180987202925046,1.0,0.2463054187192118,2,0,1,0,0,0,0,0,0
0.0914956011730205,0.1100058513750731,0.0544702856470663,0.0544899270994274,0.033029157632015,0.0157940078491432,0.0154812407029915,0.0492324153122154,0.4907407407407407,0.8112874779541448,0.0,1.0,0.4230769230769231,0.1857918006430868,0.5055620298760463,0.1270545527881415,0.0226440988106129,0.2041396103896104,0.9477721731820092,1.0,0.6967046920761054,0.4526702967797771,0.5701505154155024,0.9364502950522016,0.5382084095063986,1.0,0.0541871921182266,2,0,1,0,0,0,0,0,0
0.0527859237536656,0.0585137507314218,0.057341493291438,0.0573461085490696,0.003602942621501,0.0034459653489039,0.00413200374635,0.0051332204427441,0.449074074074074,0.8112874779541448,0.0,1.0,0.4230769230769231,0.1072146302250803,0.4872338171416463,0.1850357971160633,0.0077767612076852,0.3591720779220779,0.9584909625893232,1.0,0.4999078378765846,0.3047491976488406,0.4375278840960856,0.9074494376355476,0.5146861669713589,0.9906923950056754,0.3891625615763547,2,0,1,0,0,0,0,0,0
0.0480938416422287,0.0497366881217086,0.064555526718424,0.0645564336958538,0.0008843586434593,0.0005743275581506,0.001322241198832,0.0012644976811647,0.412037037037037,0.8112874779541448,0.0,1.0,0.4230769230769231,0.097668810289389,0.2300031783027863,0.2739739840677624,0.0029734675205855,0.8731737012987012,1.0,1.0,0.3759600221189096,0.1962064115971295,0.3282457087843708,0.8629646441720886,0.5173674588665448,0.2052213393870602,0.4532019704433497,2,0,1,0,0,0,0,0,0
0.9390029325513196,0.941486249268578,0.0011275754954433,0.0011287293828934,0.0013560165866376,0.0012443763759931,0.0014324279654013,0.0021185965447473,0.4814814814814815,0.8112874779541448,0.0,1.0,0.6153846153846154,0.0881229903536977,0.3759932196207225,0.43974992437229,0.0064043915827996,0.797077922077922,1.0,1.0,0.4135212075286215,0.2806245717788756,0.3361119590485359,0.7800474100973421,0.564411943936624,0.4735527809307605,0.4729064039408867,2,0,1,0,0,0,0,0,0
0.0099706744868035,0.0140433001755412,0.0027710608831449,0.0027727516160582,0.001847326944115,0.0015315401550684,0.001818081648394,0.002791264104278,0.4814814814814815,0.8112874779541448,0.0,1.0,0.6153846153846154,0.0202974276527331,0.2548998834622312,0.3178380558636685,0.0057182067703568,0.6054180194805194,1.0,1.0,0.4408011960595572,0.2669936172514515,0.3596167844647427,0.8410248650829677,0.5458866544789762,0.5656072644721907,0.4285714285714286,2,0,1,0,0,0,0,0,0
0.0252199413489736,0.0280866003510825,0.0061299062187209,0.006131206856068,0.0009891715197211,0.0010529338566095,0.0015426147319706,0.0015100295362916,0.449074074074074,0.8112874779541448,0.0,1.0,0.6153846153846154,0.0512459807073955,0.4383938976586503,0.3045275789049108,0.0043458371454711,0.6878043831168831,1.0,1.0,0.3857906486165441,0.235548663950092,0.3433911757108976,0.8476824532203562,0.5517367458866544,0.3549375709421112,0.4975369458128079,2,0,1,0,0,0,0,0,0
0.0369501466275659,0.0397893504973668,0.0083794335837849,0.0083799605699667,0.000681283695702,0.0007657700775342,0.000991680899124,0.0011714958049079,0.5231481481481481,0.8112874779541448,0.0,1.0,0.6153846153846154,0.0750602893890675,0.4026909630257442,0.4692951497428658,0.0043458371454711,0.8985389610389609,1.0,1.0,0.3531447764556495,0.235548663950092,0.3002559466503862,0.7652695818832906,0.6204143814747105,0.1988649262202043,0.5270935960591133,2,0,1,0,0,0,0,0,0
0.0480938416422287,0.0514921006436512,0.0109646837068691,0.010966747626217,0.0017163108487877,0.0012443763759931,0.0020935485648173,0.0027542531535228,0.4814814814814815,0.8112874779541448,0.0,1.0,0.6153846153846154,0.097668810289389,0.3423032100858141,0.2501764646566502,0.0050320219579139,0.661830357142857,1.0,1.0,0.4343088864767445,0.2520644765785583,0.373611665531735,0.8748676047813588,0.5795246800731262,0.5938706015891033,0.4532019704433497,2,0,1,0,0,0,0,0,0
0.0439882697947214,0.0468110005851375,0.0136845156698481,0.0136861133930844,0.0013036101485067,0.0014358188953766,0.0018731750316786,0.0023379015256793,0.5138888888888888,0.8112874779541448,0.0,1.0,0.6153846153846154,0.0893287781350482,0.3424091535120245,0.2666128869617828,0.0043458371454711,0.5225243506493505,0.9399957965531736,1.0,0.4100600077825793,0.235548663950092,0.3565642097353652,0.8666464921571595,0.6471054235222425,0.4225879682179342,0.6059113300492611,2,0,1,0,0,0,0,0,0
0.7994134897360704,0.8004681100058514,0.1634835788970436,0.1634841870036194,0.0011070860055157,0.0006700488178424,0.0012120544322626,0.0014144394816603,0.3425925925925925,0.2574955908289245,0.0,1.0,0.0,0.0015072347266881,0.1842356181798919,0.3862055056972875,0.0058325709057639,1.0,1.0,1.0,0.3956827165297888,0.235548663950092,0.319745462230258,0.8068290714682,0.4627666057282145,0.2581157775255391,0.3793103448275862,2,0,1,0,0,0,0,0,0
0.7964809384164223,0.8004681100058514,0.1810101865433721,0.1810120015702989,0.0025744662731816,0.0016272614147602,0.0020935485648173,0.0033190799474496,0.375,0.2574955908289245,0.0,1.0,0.0,0.0015072347266881,0.2930395168979764,0.353635171926994,0.0099496797804208,0.7329545454545454,1.0,1.0,0.4701497122493702,0.3047491976488406,0.373611665531735,0.8231199878952944,0.4660572821450335,0.8132803632236095,0.3694581280788177,2,0,1,0,0,0,0,0,0
0.8234604105571848,0.8227033352837917,0.4002476244225287,0.4002475008027136,0.0005437167956083,0.0006700488178424,0.0009365875158393,0.0007503991833779,0.3796296296296296,0.7054673721340388,0.0,1.0,0.0,0.2680868167202572,0.2256594978281597,0.3277200766360795,0.0025160109789569,0.661830357142857,1.0,1.0,0.3335040039322506,0.1720817857271645,0.2947613121375068,0.8360821102536946,0.5004875076173065,0.1089670828603859,0.4778325123152709,2,0,1,0,0,0,0,0,0
0.7513196480938417,0.759508484493856,0.333246205651066,0.3332641294547525,0.0210411849095661,0.0086149133722599,0.0138835325877362,0.0317596231060142,0.4768518518518518,0.2574955908289245,0.0,1.0,0.0,0.1038987138263665,0.413391249072995,0.0760310577795704,0.0157822506861848,0.2170251623376623,0.9916981925178648,1.0,0.6566244086263747,0.3682521365980311,0.5634818136990162,0.9619710495788572,0.5450335161486899,1.0,0.1625615763546798,2,0,1,0,0,0,0,0,0
0.0287390029325513,0.0339379754242246,0.3709776534828077,0.3709791134220499,0.0025155090302843,0.0012443763759931,0.0020384551815326,0.0031597344321933,0.4027777777777778,0.2574955908289245,0.0,1.0,0.0,0.0717443729903537,0.2315923296959423,0.3365937279419179,0.0091491308325709,0.864752435064935,1.0,1.0,0.468101665062363,0.2931376437921459,0.3709582736515838,0.8316437181621024,0.4541133455210238,0.7527809307604995,0.2512315270935961,2,0,1,0,0,0,0,0,0
0.4868035190615836,0.4874195435927443,0.1438777704157069,0.1438791775775119,0.0011791448579457,0.0006700488178424,0.0017629882651093,0.0017686748285159,0.4398148148148147,0.2574955908289245,0.0,1.0,0.0,0.784565916398714,0.2247060069922661,0.2055056972874861,0.0041171088746569,0.7745535714285714,1.0,1.0,0.4012329244065784,0.1962064115971295,0.3565642097353652,0.8972108740606246,0.5421084704448507,0.3001135073779796,0.4876847290640394,2,0,1,0,0,0,0,0,0
0.0533724340175953,0.0585137507314218,0.182687798865861,0.1826914602978761,0.0034391725023419,0.0016272614147602,0.0034157897636493,0.0041879314277668,0.4074074074074074,0.2821869488536155,0.0,1.0,0.0,0.1318327974276527,0.377688314440089,0.1996571543813653,0.0090347666971637,0.6795860389610389,1.0,1.0,0.4957912630307002,0.2931376437921459,0.4224998238899194,0.9000857416654059,0.4400975015234613,0.9649262202043132,0.2315270935960591,2,0,1,0,0,0,0,0,0
0.0944281524926686,0.0959625511995319,0.2222540123992475,0.2222546115204967,0.001021925543553,0.0006700488178424,0.0012671478155473,0.0014174590230972,0.3796296296296296,0.2821869488536155,0.0,1.0,0.0,0.2333199356913183,0.0630363385951901,0.2857719068266613,0.0040027447392497,0.7745535714285714,1.0,1.0,0.3886579146783542,0.1962064115971295,0.324089510883603,0.8570636001412217,0.5019500304692261,0.194211123723042,0.3940886699507389,2,0,1,0,0,0,0,0,0
0.7788856304985338,0.7805734347571679,0.2067991330988204,0.206800062984517,0.0013887706104694,0.0007657700775342,0.001487521348686,0.0016833512147701,0.3425925925925925,0.2821869488536155,0.0,1.0,0.0384615384615384,0.0710409967845659,0.2497086555779213,0.3517192699405062,0.0065187557182067,1.0,1.0,1.0,0.4156306961312389,0.2520644765785583,0.3398220114119332,0.8240782770968882,0.4390006093845216,0.3904653802497162,0.3448275862068966,2,0,1,0,0,0,0,0,0
0.7337243401759531,0.7431246342890578,0.2979356131820562,0.2979390288921442,0.0064983983282346,0.0025844740116779,0.0033606963803647,0.0059183874889527,0.3796296296296296,0.2821869488536155,0.0,1.0,0.0384615384615384,0.1636856913183279,0.3209026379913126,0.3657356055258647,0.0172689844464775,0.7900771103896104,1.0,1.0,0.5522354435046183,0.3824961234719267,0.4208796111489422,0.8170676350431232,0.3291285801340646,0.9993189557321224,0.0738916256157635,2,0,1,0,0,0,0,0,0
0.4299120234604106,0.4335868929198361,0.3043755891807294,0.304377531783454,0.0023910437397234,0.0013400976356848,0.002313922097956,0.003071822640073,0.4166666666666666,0.2821869488536155,0.0,1.0,0.0384615384615384,0.9301647909967846,0.3059646148956457,0.2730664515478472,0.0082342177493138,0.7463474025974025,1.0,1.0,0.4636164417228174,0.2806245717788756,0.3835677554183201,0.8634185706360016,0.4644728823887873,0.7799091940976164,0.270935960591133,2,0,1,0,0,0,0,0,0
0.0070381231671554,0.0117027501462843,0.0229352260763061,0.0229372724745951,0.0020831559157042,0.0012443763759931,0.0020935485648173,0.0027999776381388,0.4074074074074074,0.2222222222222223,0.0,1.0,0.1153846153846154,0.0177853697749196,0.3349931136772963,0.3019058182918221,0.008462946020128,0.797077922077922,1.0,1.0,0.4514305609601245,0.2806245717788756,0.373611665531735,0.8489937963383267,0.4859232175502742,0.7175936435868331,0.270935960591133,2,0,1,0,0,0,0,0,0
0.0950146627565982,0.0983031012287887,0.0384603621815323,0.0384648510034074,0.0024631025921534,0.0030630803101368,0.0039116302132113,0.0037160202374843,0.4537037037037037,0.2222222222222223,0.0,1.0,0.1153846153846154,0.2406551446945337,0.4953914609598475,0.1336089543208631,0.006747483989021,0.2837865259740259,0.985393022278268,1.0,0.4662379421221865,0.2520644765785583,0.4347101228074295,0.9331215009835074,0.5449725776965265,0.9297389330306473,0.3793103448275862,2,0,1,0,0,0,0,0,0
0.0,0.0035108250438853,0.1305580971006049,0.1305606792960278,0.001362567391404,0.0032545228295204,0.0025893890143793,0.0014806968480473,0.2916666666666666,0.1869488536155206,0.0,1.0,0.0,0.0,0.5959317724335205,0.2016738933145104,0.0068618481244281,0.2672483766233766,1.0,1.0,0.413951297437893,0.2520644765785583,0.3947683565407284,0.8991274524638121,0.3940889701401584,0.7342792281498298,0.3596059113300492,2,0,1,0,0,0,0,0,0
0.9483870967741936,0.9508484493856056,0.0136335178575926,0.0136343452968992,0.0013036101485067,0.0019144251938355,0.0012120544322626,0.0017895528007368,0.412037037037037,0.7160493827160495,0.0,1.0,0.8076923076923077,0.0049236334405144,0.2878482890136667,0.5176968841383484,0.006747483989021,0.5387581168831168,1.0,1.0,0.4100600077825793,0.2806245717788756,0.319745462230258,0.7410601704746054,0.4965874466788543,0.3829738933030646,0.3891625615763547,2,0,1,0,0,0,0,0,0
0.6756598240469208,0.6775892334698653,0.0213722432774368,0.0213754475012957,0.0025155090302843,0.0031588015698286,0.0029199493140873,0.0038358528962233,0.4398148148148147,0.8112874779541448,0.0,1.0,0.6153846153846154,0.6254019292604501,0.3021506515520712,0.1783805586366844,0.0050320219579139,0.2752637987012987,1.0,1.0,0.468101665062363,0.2520644765785583,0.4067908047056613,0.9107782317042418,0.5508226691042047,0.8069239500567537,0.4433497536945813,2,0,1,0,0,0,0,0,0
0.73841642228739,0.7413692217671153,0.1472450126720319,0.1472466460128397,0.0021093591347697,0.0026801952713697,0.0019282684149633,0.00258981755413,0.4027777777777778,0.2222222222222223,0.0,1.0,0.1153846153846154,0.1217845659163987,0.2648585655260091,0.3277200766360795,0.008462946020128,0.3912337662337662,1.0,1.0,0.4525365064411085,0.2806245717788756,0.3654401577946322,0.8360821102536946,0.4441194393662401,0.663677639046538,0.3201970443349753,2,0,1,0,0,0,0,0,0
0.906158357771261,0.9087185488589818,0.0010094023171957,0.0010104793417563,0.0015197867057968,0.0017229826744519,0.0013773345821166,0.0019805603647744,0.4027777777777778,0.7054673721340388,0.0,1.0,0.0,0.0864147909967845,0.2648585655260091,0.4569930422506807,0.006747483989021,0.5941558441558441,1.0,1.0,0.4235771192168268,0.2806245717788756,0.3322610186207058,0.7714228072829981,0.4714808043875685,0.4508513053348467,0.3251231527093596,2,0,1,0,0,0,0,0,0
0.9266862170087976,0.9280280866003512,0.2987223045094777,0.2987247946378113,0.0022141720110315,0.0026801952713697,0.0026995757809487,0.0029682092324808,0.3657407407407407,0.7054673721340388,0.0,1.0,0.0,0.0457194533762057,0.3390189638732916,0.1933044267419582,0.0052607502287282,0.3235592532467531,1.0,1.0,0.4568169250619534,0.2520644765785583,0.3989480357855683,0.903313663186564,0.4845825716026813,0.7603859250851306,0.4334975369458128,2,0,1,0,0,0,0,0,0
0.2639296187683284,0.2656524283206554,0.0772875696530353,0.0772881498513824,0.000628877257571,0.0013400976356848,0.0011018676656933,0.0009087956998969,0.4398148148148147,0.8165784832451499,1.0,0.0,0.0769230769230769,0.5350683279742765,0.441466257018752,0.3758193001915902,0.0036596523330283,0.4926948051948051,1.0,1.0,0.3461609355479551,0.2171216328296852,0.3104703313217649,0.8120744439400818,0.523217550274223,0.194211123723042,0.4729064039408867,1,0,1,0,0,0,0,0,0
0.9530791788856304,0.9537741369221768,0.1306322057039127,0.1306348648267217,0.0017359632630868,0.0039245716473628,0.002644482397664,0.0019441533223065,0.3379629629629629,0.8165784832451499,1.0,0.0,0.0769230769230769,0.0666197749196141,0.4180527598262528,0.1768680044368256,0.0043458371454711,0.1977475649350649,1.0,1.0,0.4353124295983779,0.235548663950092,0.3968816775072205,0.9115347758107633,0.405606337599025,0.6777525539160045,0.3300492610837438,1,0,1,0,0,0,0,0,0
0.8768328445747801,0.8765359859566998,0.2698574657369041,0.2698571477874377,0.0003537434573837,0.0009572125969177,0.000661120599416,0.0004604369328222,0.3657407407407407,0.8095238095238098,1.0,0.0,0.0769230769230769,0.2193528938906752,0.4074584172052124,0.5346374911767672,0.0029734675205855,0.5772118506493507,1.0,1.0,0.2963933889036803,0.1962064115971295,0.2615586916195083,0.7325868764815656,0.474283973187081,0.0879682179341657,0.4187192118226601,1,0,1,0,0,0,0,0,0
0.5618768328445748,0.56173200702165,0.2730187138089826,0.2730186993758863,0.0004520055288792,0.0008614913372259,0.0008814941325546,0.0006256489857274,0.4027777777777778,0.8024691358024691,1.0,0.0,0.0769230769230769,0.8578175241157557,0.3219620722534166,0.3474841181809015,0.0024016468435498,0.5387581168831168,1.0,1.0,0.3175087554017244,0.1720817857271645,0.2889379388076173,0.8261966005951482,0.5023765996343693,0.1013620885357548,0.4482758620689655,1,0,1,0,0,0,0,0,0
0.9008797653958944,0.9034523112931538,0.0027982545806165,0.0027982504848636,0.0005764708194401,0.0011486551163013,0.0006060272161313,0.0006276332558145,0.2916666666666666,0.8130511463844798,1.0,0.0,0.0769230769230769,0.1667001607717042,0.3972878482890136,1.0,0.0064043915827996,0.8550121753246752,1.0,0.5,0.3385831609560284,0.2806245717788756,0.2534106652264775,0.4998234730418117,0.3973796465569774,0.1581157775255391,0.3300492610837438,1,0,1,0,0,0,0,0,0
0.4574780058651026,0.4581626682270334,0.129433371936058,0.1294331054509956,0.0003471926526173,0.0006700488178424,0.0005509338328466,0.0005067653257256,0.4074074074074074,0.8165784832451499,1.0,0.0,0.0769230769230769,0.9275522508038586,0.3026803686831232,0.63335686195422,0.0029734675205855,0.7745535714285714,1.0,1.0,0.2947959120978147,0.1962064115971295,0.2445347171672106,0.6832097644626016,0.5294332723948811,0.0717366628830873,0.4679802955665024,1,0,1,0,0,0,0,0,0
0.6686217008797654,0.6688121708601521,0.1827604437857355,0.1827602533185506,0.0003668450669164,0.0006700488178424,0.000661120599416,0.0005449840930557,0.4398148148148147,0.8165784832451499,1.0,0.0,0.0769230769230769,0.6456993569131833,0.3841508634389236,0.5346374911767672,0.0029734675205855,0.7745535714285714,1.0,1.0,0.2995064206279313,0.1962064115971295,0.2615586916195083,0.7325868764815656,0.5383912248628885,0.0879682179341657,0.4926108374384236,1,0,1,0,0,0,0,0,0
0.007624633431085,0.0117027501462843,0.1930665469835834,0.1930704243319912,0.0037012046929965,0.0043074566861299,0.0035810699135033,0.0039784615246579,0.3333333333333333,0.8165784832451499,1.0,0.0,0.0769230769230769,0.0154742765273311,0.232016103400784,0.1597257235050922,0.0057182067703568,0.2228084415584415,1.0,1.0,0.5023040530853831,0.2669936172514515,0.4272430553924906,0.9201089423513392,0.3886654478976234,0.9364358683314415,0.2512315270935961,1,0,1,0,0,0,0,0,0
0.0064516129032258,0.0093622001170275,0.2186679109516569,0.218668746429388,0.0011791448579457,0.0017229826744519,0.0014324279654013,0.0013878675170155,0.3333333333333333,0.8130511463844798,1.0,0.0,0.0769230769230769,0.0130627009646302,0.2659179997881131,0.3277200766360795,0.0043458371454711,0.4419642857142856,1.0,1.0,0.4012329244065784,0.235548663950092,0.3361119590485359,0.8360821102536946,0.426691042047532,0.3217934165720771,0.354679802955665,1,0,1,0,0,0,0,0,0
0.9319648093841644,0.933294324166179,0.2942660047427965,0.2942664984614399,0.0009957223244875,0.0017229826744519,0.0012671478155473,0.0011584686404229,0.3287037037037037,0.746031746031746,1.0,0.0,0.1115384615384615,0.0620980707395498,0.3795952961118762,0.4118180901482303,0.0052607502287282,0.4926948051948051,1.0,1.0,0.3863641018289062,0.2520644765785583,0.324089510883603,0.7940182579311041,0.4221815965874467,0.3163450624290579,0.3399014778325123,1,0,1,0,0,0,0,0,0
0.4486803519061583,0.4505558806319485,0.3197666056618818,0.3197678324143469,0.0012184496865439,0.0017229826744519,0.001818081648394,0.0017494360359321,0.4074074074074074,0.742504409171076,1.0,0.0,0.1115384615384615,0.9328778135048232,0.4085178514673164,0.2585459312292024,0.0045745654162854,0.4419642857142856,1.0,1.0,0.4041206709402585,0.235548663950092,0.3596167844647427,0.8706813940586071,0.5191956124314443,0.4396140749148695,0.4679802955665024,1,0,1,0,0,0,0,0,0
0.7436950146627566,0.7448800468110005,0.4183300465936658,0.4183305898296645,0.0009433158863566,0.0017229826744519,0.0014324279654013,0.0013218689684659,0.412037037037037,0.7389770723104059,1.0,0.0,0.1115384615384615,0.4505627009646302,0.4229261574319313,0.3277200766360795,0.0045745654162854,0.4419642857142856,1.0,1.0,0.3816331128269196,0.235548663950092,0.3361119590485359,0.8360821102536946,0.5071297989031078,0.3217934165720771,0.4334975369458128,1,0,1,0,0,0,0,0,0
