PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Pastry,Z_Scratch,K_Scratch,Stains,Dirtiness,Bumps,Other_Faults
-0.6008922527467838,0.8123223030407974,0.27114900328562414,0.7291345697351257,-0.139649480063328,-0.16181224381652998,-0.39835588131472244,-0.2363358216253178,0.16146103969248704,-0.18693919251193183,1,0,0,0,0,0,0
-0.5862209845727553,0.4700825705206607,0.23664484266959113,-0.3933911539973792,-0.21042224529088815,-0.10461110120892847,-0.1442298573239009,-0.5248425592778219,0.2802196618849955,0.09171980649203076,1,0,0,0,0,0,0
-0.22712930543201026,0.7785069508767107,-0.46285994528873137,-0.1053417267103518,0.2550679714515717,-0.29391943702913786,-0.2247390853147619,-0.2820731617207439,-0.08906918880733652,0.04462228496205933,1,0,0,0,0,0,0
-0.6786370303892557,0.5278844236923897,0.42237979385512064,-0.22455308788237338,-0.07729222323745677,-0.22586060766403,-0.08104500323880856,-0.3367449754433421,0.13121247274626496,-0.03346243094755795,1,0,0,0,0,0,0
-0.34888386916408265,0.6190853143588099,-0.1550627872730891,-0.5856067225899217,-0.2400932204279786,-0.23443723182576298,-0.11449317223536529,-0.4136294334048392,0.04907998555263521,0.0019297642664309056,1,0,0,0,0,0,0
-0.22621244522477263,0.7342063651296425,-0.4530695703098581,0.2812252923607183,-0.46391102983912735,-0.04816766199316114,-0.21777966687326866,-0.2959639459825348,0.07755411112094307,0.19960944189848323,1,0,0,0,0,0,0
-0.48728585401904767,0.6553790839059618,0.014908078115087285,0.5810491561563864,-0.1724546443682045,0.06289233733318511,-0.21582104918320907,-0.37499121950824266,0.2883228572345836,0.16269959367322273,1,0,0,0,0,0,0
-0.3956136075856067,0.6806782360098912,-0.16458187229086774,0.07973810806143294,0.54184142808391,-0.17596382567543684,-0.2075535774671882,-0.4282865966317835,0.17976580636176315,0.10353876548944785,1,0,0,0,0,0,0
-0.6038988963434678,0.5078812024729699,0.27571936780381895,-0.44247242211733767,-0.25950599259632506,-0.20728689496329084,0.02468781317315838,-0.14609783977257196,0.04499536115202746,0.07643785213515766,1,0,0,0,0,0,0
-0.6888135355258146,0.6505280453045591,0.4599431562043758,-0.16728103858580018,0.07069202344483538,-0.3502536620831391,-0.10623905925251534,0.028893606586819588,-0.016762222778738678,-0.19956643688055425,1,0,0,0,0,0,0
-0.6795410447389777,0.5958197938242927,0.4863272630085598,-0.3454611494917207,-0.20153085424957068,-0.2602880972617914,-0.2014014720785724,-0.04444020758352847,0.05026473646135632,-0.2630852724965229,1,0,0,0,0,0,0
-0.1138164996009367,0.9120309657717344,-0.4258665255105132,0.6051618437160129,-0.48145598145941676,-0.09108741023738531,0.4543670399592451,0.2740171971651442,0.22136346080470837,0.20310701754369126,1,0,0,0,0,0,0
-0.30108175633240136,0.941380189703748,-0.07507925833200839,0.5371968859263725,0.2868834778559932,-0.40524473217766677,0.4346249080862231,0.07329297510555437,0.10452560317010595,-0.07553252945566613,1,0,0,0,0,0,0
-0.39607146263085374,0.8050587991857078,-0.10101249653705989,0.4264958432252984,-0.2588826558355525,-0.07021777462147849,-0.25163730775684146,-0.028902066836181337,0.08658942442371331,-0.055739968611007135,1,0,0,0,0,0,0
-0.18601336389297699,0.8254845052389178,-0.40021062850214006,0.5596447995994287,-0.40705677491428927,0.0799708242528051,0.14637086111761038,-0.16564642274573965,-0.16960016887351426,-0.11790231764157827,1,0,0,0,0,0,0
-0.31935617963288654,0.903434995791563,-0.11110562514770704,0.8035883227446206,-0.3181550847975177,-0.11850134155833297,-0.08315815312214539,-0.3136542970352412,0.044910033809937966,-0.2846122380775517,1,0,0,0,0,0,0
0.9831499720095741,0.3212899339282821,0.3247534912984574,-0.20205209191749315,0.1283783893645758,-0.2046323692963295,0.1363708375714907,-0.17657906456310868,-0.24039883284308716,-0.1897210276857597,1,0,0,0,0,0,0
0.9181130405355943,0.5534215136432353,0.47401132871117907,0.9127955619205443,-0.2771780895268617,-0.18915087044391393,-0.07548625584047275,-0.09285837125264883,-0.11384710973856302,-0.30993601375073865,1,0,0,0,0,0,0
1.1887551139542292,0.445839105779961,-0.06666658925191825,0.44384408435408457,-0.31405428418418224,0.06231680838819076,-0.07105039942386154,-0.2162613739006195,-0.07050528413058363,-0.08377364819374657,1,0,0,0,0,0,0
1.154420677699024,0.442964624850137,-0.008720819807166713,0.08681000186930204,0.3315723754645723,-0.20299731784084063,-0.036899253201143456,-0.35471424797601936,-0.09815824191180139,-0.11729917085434699,1,0,0,0,0,0,0
1.1512661074792672,-0.0969779714786112,-0.32183246754493416,0.4654059597975417,-0.3763731724521986,0.40170437702567574,0.20248962878831722,0.04250544385714995,-0.04186477107810502,-0.08416890861184555,1,0,0,0,0,0,0
1.1863950419678435,0.31229698685963514,-0.12456584198841257,-0.1384524899471083,0.38890417091435725,0.017206019987759724,0.13868671224392953,-0.28294620206443283,-0.17962340061830323,0.023407619930883555,1,0,0,0,0,0,0
1.1985168852460144,0.3797039936403822,-0.13954850161264654,0.1432355217640901,0.10401169226485873,-0.017548979410210608,0.03831651741589742,-0.26137893452205235,-0.17155894389800014,0.011369728352914277,1,0,0,0,0,0,0
0.5590966941618465,0.23043578318014457,1.1815760653904734,-0.05959674117460162,-0.10595933657552237,-0.307404595354125,0.15663722871451619,-0.3594502433172678,0.057767485039316335,-0.35000994913105893,1,0,0,0,0,0,0
0.802482837974774,0.21593585961322448,0.7323066958088169,-0.3897555153518616,-0.2969737977711525,-0.21353719262413973,0.15179868919430872,-0.3611691450695711,-0.015449305373847755,-0.23923945582308526,1,0,0,0,0,0,0
1.069764117048096,0.464611359191729,0.1537113043644021,0.6568257858467528,-0.40319997774123917,-0.00026065257559848565,-0.13467102344010543,-0.2142988840980114,0.022927548086475014,-0.08800168155484206,1,0,0,0,0,0,0
0.9777691316747502,0.4012684692792713,0.2898797877107164,0.13523658001400501,0.5446577343982267,-0.2755850644579146,-0.0828918566228338,-0.34342363325895003,-0.015734982648073298,-0.13330850091990204,1,0,0,0,0,0,0
1.0502634566418096,0.4533578424329451,0.1751316942649963,0.4410650357219182,0.015569017340157032,-0.1301667289293234,-0.19365924029336615,-0.32138098751681127,0.055888518247106,-0.12051605972582055,1,0,0,0,0,0,0
0.8872855363796021,-0.805410834225109,-0.22374189257197985,-0.26437178942727546,-0.05373969563233416,-0.2769620977120544,0.03607918651593983,-0.37533327467928174,0.10474685453972249,-0.08785052652090472,1,0,0,0,0,0,0
0.9795953287699025,0.4290338705151583,0.2852004144173967,0.5289056721382697,0.05205150448066986,-0.11073571714451136,0.043995105536729306,0.009584151704756086,-0.1052281632331242,-0.058221346459326875,1,0,0,0,0,0,0
1.2175995417643226,0.3565607868550743,-0.16540336130210492,0.09305239063171683,0.17739229711517734,0.04526968707173906,0.21681222501861097,-0.1453462783726262,-0.14516337383224337,0.10140992124552478,1,0,0,0,0,0,0
1.0544542121084466,0.44377385987406315,0.039955456041542985,0.16310607858985976,-0.36657923257856306,-0.1632091656934585,-0.34317096531960534,0.18313560749592372,-0.11366725625760424,0.09154025932888918,1,0,0,0,0,0,0
1.0932454472672735,0.29238244723978724,-0.08064250381174272,-0.29209014062745653,0.41711859813421215,0.020510226934691067,-0.1979625044250078,0.06292631555904142,-0.030729654291083847,0.21533760295663035,1,0,0,0,0,0,0
1.0905992914580582,0.37025440820282685,-0.06127151016243092,0.049383268840647254,-0.2701320648141326,0.01598057974138567,-0.22820516128544438,0.23511822274739524,-0.08261648533430693,0.21212441221600803,1,0,0,0,0,0,0
1.0628297606350579,0.2477615653775448,-0.02849231707907536,-0.3293898590654972,0.43289512634906957,0.12393669469836566,-0.18604168757462747,0.06577283559875545,0.07742572248548674,0.2425426881194428,1,0,0,0,0,0,0
1.2053082326373303,0.4304394025622301,-0.13860390583915289,0.3722215480510353,-0.4168946811741971,0.038080750956387854,0.05574651542339032,-0.049135834425860295,-0.11398258317305582,0.10326749448805284,1,0,0,0,0,0,0
1.2180278744329263,0.28199953807172096,-0.24151420667678397,0.06390262399579599,0.026674938468787657,0.19472170978955639,0.1508321366851833,-0.0953975732928261,-0.11011749034102203,0.2564826580544599,1,0,0,0,0,0,0
0.8582861207156604,0.5552304252403258,0.5524689462462797,0.8736042700750806,-0.18704314784369985,-0.2777581595506167,-0.05484061837194859,0.023995257095244422,-0.0675469342262004,-0.22470829566574846,1,0,0,0,0,0,0
1.1018226215405982,0.39709942975139667,0.05552249684339503,-0.02355395553368217,0.4675236381059874,-0.22794133276470924,0.09578212402245467,-0.1511920825655278,-0.12105890300979674,0.016942359746785235,1,0,0,0,0,0,0
0.9454088918823874,0.19416919814494493,0.4258002316812874,-0.587927175016483,-0.36240850876954434,-0.20473102810782756,0.2518132040740825,-0.14475451495900715,-0.10660210774515916,-0.025038587421072567,1,0,0,0,0,0,0
1.1673457919374546,0.4674715503193768,-0.005381514041862115,0.5409563670328585,-0.4758850668036828,0.06514164767925112,0.029177032183848595,0.04653876264464954,-0.0772231449024112,-0.03149616872924464,1,0,0,0,0,0,0
1.2317066258337186,0.3784870549760403,-0.16385664652754417,0.4401254582538577,-0.5132165545713482,0.35745643139638483,0.08298244188038711,-0.03187906063065962,0.01973215915671339,0.0871427850434171,1,0,0,0,0,0,0
1.1920178957085745,0.34463927504813585,-0.11778494398790824,0.49674042577508853,-0.49122303998806843,0.3334860760943944,0.07522306591217481,-0.03842619889701533,0.014068772450661626,0.14828371522062855,1,0,0,0,0,0,0
1.060571454613972,0.525377998985472,0.187408226887523,0.667958679513927,-0.39609835362147217,-0.138465277490044,-0.05986443478878983,-0.09656492720922459,-0.02172957717266541,-0.09490969792968111,1,0,0,0,0,0,0
1.016135441109789,0.29086457454128023,0.2931419267902413,-0.13822499981807218,0.1945440992438784,-0.1576549859686136,-0.2500888702425134,-0.6548644007025054,0.47045487938168196,-0.035599223788217435,1,0,0,0,0,0,0
1.1599057771740928,0.549964325584985,0.11714361822917771,0.24271113195376587,0.2121365992863412,-0.37025098855965277,0.3122638596781958,0.16239951651043327,0.06634709724788185,0.02045391649749559,1,0,0,0,0,0,0
1.165586059863663,0.29218353424056487,0.02060478555512419,-0.19176415507503483,0.20946673076999744,-0.10940189248767013,0.48668441299878573,0.02021722855864682,0.13553014590401036,0.3274514245131576,1,0,0,0,0,0,0
1.0346097662261915,-0.60706306287893,-0.3106506613156804,-0.2863136601061376,0.020038500053015995,-0.06478032263249445,0.47029996924378703,0.10423930669063973,0.18171833320626135,-0.1686761788610966,1,0,0,0,0,0,0
0.8935890762926518,0.3635518731831461,0.5386081174178374,-0.13337484282915163,0.11511704837240866,-0.3599144927635911,0.29405692977745657,-0.036986732611182405,-0.08436294956226456,-0.1230671099023399,1,0,0,0,0,0,0
0.7755906373928415,0.23037024816496154,0.5661170881503605,-0.501518052779109,-0.13812401264407115,-0.21871237522512116,-0.25505390113446214,0.046975766655046644,-0.08640666768269414,-0.04535987064644967,1,0,0,0,0,0,0
-0.7830402544523373,0.6555672558549358,0.6674123650738613,-0.05512056692468559,0.06459168769648616,-0.3302047036684054,-0.16276688726893757,-0.17085037418471505,0.035568366944784824,-0.3517954627107648,1,0,0,0,0,0,0
-0.6051864083109729,0.8471254273327352,0.29954859426470754,0.7536279029033532,-0.19504125323399346,-0.17456707771600488,-0.25197704917448827,1.3429036057027721e-05,-0.04072878453183598,-0.2571102467652369,1,0,0,0,0,0,0
-0.5184099565298086,0.760807338189628,0.2079754013523905,0.4880260799570368,0.7396322568859325,-0.2214409325213837,0.20697897566582724,-0.17778260247955402,-0.21404126986806232,-0.30713184881601513,1,0,0,0,0,0,0
-0.07524484805579541,0.7834930258960241,-0.5962918949307517,-0.1171713476974584,0.40902206233861016,-0.08461892472656218,0.2653353886622941,-0.2910762185212822,-0.2517575301436415,-0.1415409866216304,1,0,0,0,0,0,0
-0.20452635721885404,-0.09607656786087726,-1.0132619555379827,0.16602809862580642,-0.5460271198376259,0.17852101235501916,-0.07298553672532346,0.27850766748719036,0.13922024977978403,-0.260977694143758,1,0,0,0,0,0,0
-0.8627822313787229,0.6273791680512028,0.8108297259505584,-0.04115743194645943,-0.013235975811766942,-0.3092384750500244,-0.07147253776038257,-0.052088486628594985,0.014788522733736209,-0.2884249208034256,1,0,0,0,0,0,0
-0.37632112685010305,0.5267228936663922,-0.046813326133160194,-0.6423339872716718,-0.3202970732079726,0.026390369831395644,0.28286047992157437,0.22764089558090184,0.30112454772247577,0.27729178450056086,1,0,0,0,0,0,0
-0.13857470933563193,0.783060171029525,-0.5498345644129643,-0.10176934763426215,0.13382413120069847,-0.15395158667682524,0.15373814110762757,0.23943733395181632,0.1710076565513423,0.33235186954699236,1,0,0,0,0,0,0
-0.15037813065459144,0.8605828289718044,-0.48299576111823755,-0.1253638276016188,0.2828388891763157,-0.3828005154262225,0.08620849925929808,0.27200589566259914,0.15561410670906695,0.21429861058258398,1,0,0,0,0,0,0
-0.343824493990145,0.7426081989091126,-0.24382971786116403,0.3116206842132356,-0.19683160171865244,-0.015540963146891462,-0.3201285951940496,-0.2245673944027402,0.09076055755227691,0.016996259150077797,1,0,0,0,0,0,0
-0.3683886826820562,0.7970821385242496,-0.17403336102293837,0.3676939317466064,-0.19919569543752885,-0.07612745695784806,-0.3780054812225919,-0.19234719327509064,0.08643370824437407,-0.09789595605084936,1,0,0,0,0,0,0
-0.46567117655697055,0.7058306205462394,-0.02910182694964647,0.30041164171603746,0.27746572661407953,-0.012944574109074125,-0.3328065258755667,-0.20177201948818085,0.14176925716183186,-0.07332340514919945,1,0,0,0,0,0,0
-0.6134304767742982,0.6293590227273914,0.2964881451613498,-0.07546473931359737,0.25161330403117244,-0.18023797257579066,-0.26251603565689663,-0.31434406735540943,0.19598221912842645,-0.1510375463906505,1,0,0,0,0,0,0
-0.755805242198857,0.5491485084856681,0.5814055368628425,-0.2183927371373301,-0.10622210071566918,-0.18651573315812897,-0.04250956023148145,-0.09972650885808636,0.009975610654868405,-0.18033336136621608,1,0,0,0,0,0,0
-0.6988711351074695,0.6306867359506002,0.4688206757951495,-0.16582490040427678,0.05305848926415302,-0.26050552702682883,-0.09431346849473998,-0.10065677643556943,-0.024994547537807388,-0.2292115465508749,1,0,0,0,0,0,0
-0.25561388116490763,0.7254313795098483,-0.3751139242606116,0.2487019847993363,-0.37064717349201737,0.1087155227180695,-0.0432248387614142,0.06925197186339688,0.06790864130426433,0.1843957533471004,1,0,0,0,0,0,0
-0.18022952279381887,-0.13662988388477904,-1.0862745784528995,0.16355714594715848,-0.6115193479194266,0.05173850615343312,0.019545354041785867,0.20464296208738136,0.2127658026494748,-0.02361344819198956,1,0,0,0,0,0,0
-0.39230235525060353,0.6714377868731835,-0.16245661638417624,-0.14738399516653508,0.4517555213306167,-0.056063237569826785,-0.2123881719457569,-0.17582712941370654,0.016218400800481758,-0.06228677537058824,1,0,0,0,0,0,0
-0.11916888060039818,0.8825894622723968,-0.46032910985548986,0.1771081207644098,0.2282233409151001,-0.21817678030781007,0.2500561711577691,-0.17027483192759324,-0.2152959315864217,-0.21641791807198985,1,0,0,0,0,0,0
-0.23210184548721174,0.8944004546240182,-0.2210890013356076,0.11513394368329105,0.49863582137220586,-0.36740331789989283,0.22156061251087555,-0.20807719981724287,-0.16507884312711715,-0.3415219307703747,1,0,0,0,0,0,0
-0.06811379373706826,0.8375360898754102,-0.5650919713875924,0.04743256069966151,0.29828852295267383,-0.12940211440325483,0.26582834845621195,-0.26364375131873835,-0.15031817548000692,-0.14941270482954622,1,0,0,0,0,0,0
-0.17224888658247064,0.655993522681341,-0.35089114468865423,-0.39405991186371603,-0.05027113228020491,-0.07646299884060215,0.33660060345270315,-0.43156614656110315,-0.011987809401549504,-0.07830853049498313,1,0,0,0,0,0,0
0.016764081211055715,0.7491805201605498,-0.7706864086551867,-0.02540232692991079,0.18950691567918998,0.016847372488912327,0.23274855795156102,-0.361940741756822,-0.06321263382903014,0.03944977241747552,1,0,0,0,0,0,0
-0.06177655530051041,0.8239203716958486,-0.5834417853493289,0.4955257225721869,-0.40249654658357126,0.04909389357066618,0.1417623430992172,-0.33579445846699385,0.03238017549484068,-0.01000771202661925,1,0,0,0,0,0,0
-0.43413412542283963,0.5721154940956789,0.1310688386849934,-0.27690283373268515,-0.09388817423873091,-0.06869501068897121,0.4294519712741067,-0.20875898712448437,0.1417168775764292,-0.011756890868646064,1,0,0,0,0,0,0
-0.5251568662455683,0.8775865473908341,0.18119430100188932,0.43684325803058505,0.2814290556472605,-0.4170853366023458,-0.019051928108678617,0.18886841529456477,0.198619646737472,-0.0008768957657534493,1,0,0,0,0,0,0
-0.36776218669922145,0.896149398362173,0.00771341466107657,0.8936172816866861,-0.2925430450311802,-0.16940286535954907,0.22849171019224923,-0.04903485585695584,0.11002229002897385,-0.08948560393931257,1,0,0,0,0,0,0
-0.24824583686113227,0.6085253829750817,-0.1950059192888572,-0.4821238739365864,-0.1667465686125048,0.025685707876197394,0.46394900296759345,-0.1244754491076605,0.05125618843028501,-0.018192268070981496,1,0,0,0,0,0,0
-0.47737156999811786,0.916998406548542,0.21497891398755808,0.9467307893180157,-0.08505734132457787,-0.2318793335848825,0.16239754972492426,-0.087729417458779,0.12814504235492663,-0.20583487467275666,1,0,0,0,0,0,0
-0.20169439128757455,0.8181937849265196,-0.3551786089441523,0.48139191063648884,-0.1127355032979605,-0.030371076944875508,0.2150351121807772,-0.11393859201206309,0.07844224511112574,0.025404635291957273,1,0,0,0,0,0,0
-0.18122537908595282,0.7800656134553515,-0.4019084699069405,0.2937250215360337,0.11168352950936067,-0.032695589480381426,0.21887296628223574,-0.08723193628210861,0.02819112324811851,0.03182629532492334,1,0,0,0,0,0,0
-0.19642954850965877,0.7821870576421687,-0.4831674901297875,0.1914337102351547,-0.49479485061944195,0.10098368749124276,-0.28626155565854805,-0.04481916198231245,-0.0419930181713111,-0.027171720858460674,1,0,0,0,0,0,0
-0.3535504778423439,0.8011119524374938,-0.20394413280096535,0.34441044593080467,-0.29133390696090766,-0.070704441621805,-0.2587652774105472,0.07609720900585482,-0.09814031360960343,-0.08267966676678773,1,0,0,0,0,0,0
-0.4023332672349681,0.7693131516197939,-0.12699264202202548,0.4010960772450611,-0.23741922408798521,-0.02454482093493271,-0.21749067531429092,-0.015399438383422503,-0.02310922811560759,-0.037600698214650896,1,0,0,0,0,0,0
-0.13725655812347598,0.9493815772832964,-0.329947284141744,0.7338426415391255,-0.5403374429753044,-0.06980881903900038,0.26507252332262077,-0.10432644825801889,-0.02079108437259833,-0.19445479793267006,1,0,0,0,0,0,0
-0.15964250833508015,0.9451843824809129,-0.35447882565901045,0.584819715935573,-0.26544108049624965,-0.1691428533672542,0.24149758848146097,-0.06575179881751424,-0.1508482508684218,-0.22188748777775408,1,0,0,0,0,0,0
-0.302662615067492,1.016278618170928,-0.008586889253988289,0.9639913396558313,-0.4086557549089922,-0.2797293303240102,0.2153734593308585,-0.12285834794722365,0.021669198455844807,-0.3231418042065669,1,0,0,0,0,0,0
-0.2939736170671094,1.0079625103681211,-0.04198092756616367,0.9396826371373994,-0.39784965104790926,-0.26068341411597495,0.21175317808137373,-0.10279298911621106,-0.010256206100644955,-0.31882514774014,1,0,0,0,0,0,0
-0.08973144937359204,0.9534332613026412,-0.43664438665402355,0.671418862725156,-0.5797348125319728,-0.17316895472793714,0.25223555510893003,-0.17533147800094784,-0.049997900047077465,-0.11329851951762025,1,0,0,0,0,0,0
-0.29824801511884436,0.9144594996770535,-0.11688081253971956,0.8200951607439659,-0.22404551943275502,-0.1317021777715373,0.2474342453392271,-0.08910402098137464,-0.06369092104190133,-0.22241196302372895,1,0,0,0,0,0,0
-0.09934914987664192,0.7653430208686268,-0.5193601671393956,-0.09493586543579452,0.3619067888358881,-0.1418559369797785,0.38738459006014603,-0.2488730212434037,-0.1354371952954994,-0.035253585828576364,1,0,0,0,0,0,0
-0.3971751330463496,0.9213435974624914,0.05902368614808161,0.9452575391305722,-0.14395009011367005,-0.19127685521214272,0.21140352708922183,-0.049648350097692404,-0.06835707470011959,-0.2783895732991504,1,0,0,0,0,0,0
-0.40282421450515443,0.9462000017782789,0.0799491533701864,0.9552120108964812,-0.14313473941748978,-0.22279702402977725,0.19249863350064778,-0.04989229488515322,-0.06398911273969501,-0.318060292198445,1,0,0,0,0,0,0
-0.31283697558824364,0.8761704608862445,-0.10760282257144994,0.8373846361375894,-0.2089739806940954,-0.06380591458253182,0.22985011751156859,-0.05888276637393021,-0.041975508085262625,-0.1933074913772056,1,0,0,0,0,0,0
-0.1934702939372944,0.9043665237055906,-0.3103677583586119,0.6881928619307471,-0.3157974602981645,-0.0920221505785237,0.2288519189270778,-0.11002902522646442,-0.07033129087816173,-0.16287015547872263,1,0,0,0,0,0,0
-0.19885965987066986,0.859940041782376,-0.30638201580263785,0.5549771142108644,-0.10995327677766203,-0.042695686171235536,0.27602035662858515,-0.1856691468663837,-0.02201609896672352,-0.13114944058053182,1,0,0,0,0,0,0
-0.3849036787931895,0.6617636148194136,0.13656571763939174,-0.4793421889397166,-0.339837953766849,-0.2815148601362157,0.4054055500938659,-0.2009935027353158,-0.06768571544119101,-0.29334770333551735,1,0,0,0,0,0,0
-0.3865455522409423,0.9242270864675296,0.05520925579510607,0.950646079608862,-0.15594752610612778,-0.1911599579081807,0.16823170631914797,-0.035324867312790734,-0.03617581436480627,-0.297187784375599,1,0,0,0,0,0,0
